age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,Self-emp-inc,630783,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
25,Private,489441,Some-college,10,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,37,United-States,<=50K
51,Private,415730,Some-college,10,Divorced,Handlers-cleaners,Own-child,Black,Male,0,0,21,United-States,<=50K
23,Private,202024,12th,8,Never-married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
55,State-gov,853064,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,<=50K
53,Self-emp-not-inc,335084,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Female,65646,0,39,United-States,<=50K
22,Private,226609,Bachelors,13,Divorced,Priv-house-serv,Husband,White,Male,0,0,34,United-States,<=50K
61,Self-emp-not-inc,420004,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,71,United-States,<=50K
41,Private,1193232,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
62,Private,859184,1st-4th,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31,Philippines,<=50K
20,Private,738350,Bachelors,13,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,48,United-States,<=50K
28,Private,887213,Some-college,10,Separated,Other-service,Wife,White,Male,0,0,27,United-States,<=50K
46,Private,849582,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,26,United-States,<=50K
28,Local-gov,747940,Some-college,10,Widowed,Farming-fishing,Not-in-family,Black,Male,0,0,53,United-States,<=50K
36,Self-emp-inc,1255091,HS-grad,9,Separated,Sales,Wife,White,Male,0,0,47,United-States,<=50K
55,Private,1091833,Doctorate,16,Married-civ-spouse,Farming-fishing,Wife,Black,Male,0,0,45,Cuba,<=50K
26,Private,285956,HS-grad,9,Widowed,Tech-support,Other-relative,White,Female,0,0,42,United-States,<=50K
56,Private,1220136,11th,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,31,United-States,<=50K
23,State-gov,271225,Doctorate,16,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,36,United-States,<=50K
27,Local-gov,127695,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,39,United-States,<=50K
51,Local-gov,634278,Doctorate,16,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
63,Private,592902,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,45,United-States,<=50K
27,Private,1174272,HS-grad,9,Widowed,Other-service,Husband,White,Female,0,0,28,United-States,<=50K
35,Private,1039937,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,49,United-States,<=50K
70,Private,98822,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,97827,0,19,United-States,<=50K
74,Private,749516,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,36,United-States,<=50K
51,Private,1187638,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,26,United-States,<=50K
43,State-gov,1096019,Assoc-acdm,12,Never-married,Sales,Husband,White,Male,0,0,29,United-States,<=50K
37,Private,752460,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,63,United-States,<=50K
52,Private,922445,Some-college,10,Married-spouse-absent,Tech-support,Wife,White,Male,0,0,22,Vietnam,<=50K
51,Federal-gov,842635,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
34,Private,354207,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,46,United-States,<=50K
19,Self-emp-inc,846512,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,34,Philippines,<=50K
26,Private,1010190,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,41,Mexico,<=50K
72,Local-gov,95306,HS-grad,9,Widowed,Protective-serv,Own-child,White,Male,0,0,57,India,<=50K
41,Private,1039964,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,47,United-States,<=50K
45,Private,381474,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,34,United-States,<=50K
44,Self-emp-not-inc,23774,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,38,India,<=50K
62,Private,1128701,Bachelors,13,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,46,United-States,<=50K
21,Private,588592,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,47,United-States,<=50K
22,Private,621664,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,69340,0,40,Taiwan,>50K
33,Private,935111,Some-college,10,Never-married,Farming-fishing,Wife,White,Female,0,0,44,United-States,<=50K
45,Self-emp-inc,840793,Doctorate,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,44,United-States,<=50K
56,Private,929610,10th,6,Divorced,Machine-op-inspct,Unmarried,White,Male,43873,0,38,United-States,>50K
45,Private,1408909,Prof-school,15,Married-civ-spouse,Transport-moving,Own-child,Black,Male,0,0,32,United-States,>50K
43,Private,974768,Doctorate,16,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,48,United-States,<=50K
71,Federal-gov,80679,1st-4th,2,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,43,United-States,<=50K
27,Private,340983,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Female,0,0,15,United-States,<=50K
50,Private,676964,7th-8th,4,Separated,Protective-serv,Not-in-family,White,Male,16298,0,30,United-States,<=50K
48,Federal-gov,710667,Bachelors,13,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
44,Private,546289,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,37,Germany,<=50K
64,Self-emp-not-inc,284819,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,54,United-States,>50K
33,Private,169629,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,78,United-States,<=50K
72,Private,226538,Some-college,10,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,2738,10,United-States,<=50K
36,Private,1417668,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,43,United-States,<=50K
49,Local-gov,596984,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
47,Private,1433432,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,37,United-States,<=50K
66,Private,507317,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,46,South,<=50K
43,Private,472700,HS-grad,9,Separated,Sales,Wife,White,Female,0,0,41,United-States,<=50K
34,Private,735907,Masters,14,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,35,United-States,<=50K
19,Private,1411641,7th-8th,4,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,844718,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,46,Philippines,<=50K
65,Private,64275,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
18,Private,413622,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,42,United-States,<=50K
69,Private,1462162,HS-grad,9,Divorced,Prof-specialty,Husband,Black,Male,0,0,32,United-States,<=50K
48,Private,240726,Masters,14,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,73,United-States,<=50K
25,Private,1247888,9th,5,Never-married,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
35,Private,1384895,11th,7,Never-married,Handlers-cleaners,Husband,White,Male,0,0,49,United-States,<=50K
49,Private,329089,Prof-school,15,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,90942,0,33,United-States,>50K
35,Private,838455,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,42,United-States,<=50K
24,Private,898484,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K
55,Private,1185626,HS-grad,9,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Male,0,0,17,United-States,<=50K
56,Private,1192263,Assoc-voc,11,Divorced,Sales,Husband,White,Male,0,0,31,United-States,<=50K
24,Self-emp-not-inc,101108,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,31,Jamaica,<=50K
34,Private,484245,Doctorate,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,3255,32,United-States,<=50K
31,Federal-gov,1401853,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,27,United-States,<=50K
55,Private,535170,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,China,<=50K
59,Self-emp-not-inc,375852,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,56,United-States,<=50K
59,Private,941979,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K
71,Private,300922,HS-grad,9,Married-spouse-absent,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
61,Private,229706,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,0,27,United-States,<=50K
36,Local-gov,1191768,Assoc-voc,11,Never-married,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
24,Private,187013,Some-college,10,Divorced,Craft-repair,Husband,White,Male,0,0,23,United-States,<=50K
53,Private,1329450,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,43,United-States,<=50K
70,Private,381525,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,<=50K
73,Self-emp-not-inc,170130,11th,7,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,94077,0,33,United-States,>50K
31,Private,1107952,11th,7,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
31,Private,273224,Some-college,10,Never-married,Other-service,Husband,White,Female,0,0,34,United-States,<=50K
20,Private,554160,11th,7,Married-civ-spouse,Transport-moving,Own-child,White,Female,46158,0,32,United-States,<=50K
26,Local-gov,531363,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,<=50K
49,Private,762218,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,<=50K
49,Private,711940,Prof-school,15,Married-spouse-absent,Protective-serv,Own-child,White,Male,0,0,30,United-States,<=50K
39,State-gov,301183,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
35,Private,359149,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
65,Private,299195,9th,5,Never-married,Sales,Husband,White,Female,0,0,52,United-States,<=50K
44,Private,94359,Some-college,10,Never-married,Priv-house-serv,Wife,White,Female,0,0,48,United-States,<=50K
64,Private,973726,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,57,United-States,<=50K
72,Private,708140,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Male,0,0,31,United-States,>50K
36,Private,172476,Bachelors,13,Never-married,Other-service,Husband,Black,Female,0,0,50,United-States,<=50K
29,Self-emp-not-inc,502016,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,<=50K
72,Self-emp-not-inc,999430,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
54,Private,433803,10th,6,Separated,Transport-moving,Husband,White,Male,0,0,59,United-States,<=50K
34,Private,604568,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,45,United-States,<=50K
53,Private,1111622,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,59,United-States,<=50K
47,State-gov,1004500,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,32,United-States,<=50K
69,Private,1048011,11th,7,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,38,United-States,>50K
32,Private,576525,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,29,United-States,<=50K
74,Private,727665,Bachelors,13,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
71,Private,1262847,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,43,United-States,<=50K
28,Private,1301610,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Self-emp-not-inc,94403,12th,8,Never-married,Protective-serv,Own-child,White,Male,0,0,34,United-States,<=50K
48,Private,1250966,Some-college,10,Divorced,Other-service,Other-relative,White,Male,0,0,34,United-States,<=50K
20,Local-gov,1332681,9th,5,Never-married,Machine-op-inspct,Husband,White,Female,0,0,44,United-States,<=50K
35,Private,1405377,Masters,14,Divorced,Craft-repair,Husband,White,Male,69422,0,38,United-States,>50K
42,Self-emp-not-inc,409397,Bachelors,13,Divorced,Handlers-cleaners,Husband,White,Male,0,0,26,United-States,<=50K
73,Federal-gov,753277,Bachelors,13,Married-civ-spouse,Tech-support,Own-child,White,Male,0,715,17,United-States,<=50K
74,State-gov,75167,Doctorate,16,Never-married,Farming-fishing,Husband,White,Male,0,2923,32,United-States,<=50K
26,Private,174524,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,23,United-States,<=50K
68,Private,843583,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,29,United-States,>50K
23,Private,316863,Bachelors,13,Separated,Handlers-cleaners,Unmarried,White,Male,16167,0,34,United-States,>50K
60,Private,343906,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,38,United-States,<=50K
66,Private,451069,HS-grad,9,Never-married,Adm-clerical,Wife,White,Male,0,0,32,United-States,<=50K
68,State-gov,691040,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,66,United-States,<=50K
30,State-gov,238347,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,24,United-States,<=50K
68,Private,1198197,12th,8,Divorced,Transport-moving,Husband,White,Female,0,0,54,United-States,<=50K
24,Private,999737,Assoc-acdm,12,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,38,United-States,<=50K
47,Federal-gov,1182282,Bachelors,13,Divorced,Transport-moving,Other-relative,White,Male,0,0,32,United-States,<=50K
44,State-gov,1381124,Some-college,10,Married-civ-spouse,Priv-house-serv,Unmarried,White,Female,0,0,47,United-States,<=50K
36,Private,899723,Some-college,10,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,34,United-States,<=50K
19,Private,546911,HS-grad,9,Divorced,Protective-serv,Husband,White,Female,96141,0,30,United-States,>50K
62,Federal-gov,1457692,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,61,United-States,<=50K
37,Private,848509,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,13,United-States,<=50K
55,Private,697762,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,37,United-States,<=50K
41,State-gov,627188,Assoc-voc,11,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,42,United-States,<=50K
39,State-gov,70505,Prof-school,15,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,56,United-States,>50K
68,Local-gov,1425193,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,0,0,35,United-States,<=50K
23,Self-emp-inc,1223489,HS-grad,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,42964,0,71,United-States,>50K
59,Private,1046212,Some-college,10,Never-married,Farming-fishing,Wife,White,Male,0,0,49,United-States,<=50K
60,Private,339382,Assoc-voc,11,Never-married,Handlers-cleaners,Other-relative,White,Male,14139,0,11,United-States,>50K
39,Private,1384287,11th,7,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,22,United-States,<=50K
32,Private,272786,Some-college,10,Widowed,Protective-serv,Own-child,White,Male,0,0,42,United-States,<=50K
18,Private,369388,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,26,United-States,<=50K
71,Private,115767,Prof-school,15,Married-civ-spouse,Priv-house-serv,Husband,White,Male,64313,0,46,United-States,>50K
72,Private,438273,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,34,United-States,<=50K
31,Self-emp-not-inc,496958,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,0,0,25,Cuba,<=50K
19,Private,1187207,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,28,United-States,<=50K
24,Private,494385,Masters,14,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,<=50K
21,Private,1424966,Bachelors,13,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,15,United-States,<=50K
65,Private,459816,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Female,0,0,52,United-States,<=50K
68,Federal-gov,787656,11th,7,Never-married,Craft-repair,Not-in-family,White,Female,0,0,52,United-States,<=50K
26,Private,889092,Doctorate,16,Never-married,Transport-moving,Not-in-family,White,Male,0,0,36,United-States,<=50K
60,Private,1237803,Some-college,10,Divorced,Adm-clerical,Husband,White,Female,0,0,23,United-States,<=50K
28,Self-emp-not-inc,1123150,Some-college,10,Widowed,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
38,Private,1294631,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,34,United-States,<=50K
52,Private,1398412,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,0,0,21,United-States,<=50K
59,Private,185905,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Male,84787,0,62,United-States,>50K
67,Private,151301,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,29,United-States,>50K
20,Private,676168,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,0,22,United-States,<=50K
29,Private,234566,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,43,United-States,<=50K
33,Private,741812,10th,6,Widowed,Craft-repair,Wife,White,Female,0,0,39,United-States,<=50K
35,Private,884140,Masters,14,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,57,United-States,<=50K
74,Private,420793,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,35,United-States,<=50K
62,Private,157340,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,20062,0,35,United-States,<=50K
36,Federal-gov,1438030,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Male,0,0,44,United-States,<=50K
73,Private,560317,10th,6,Never-married,Prof-specialty,Husband,White,Female,0,0,42,United-States,<=50K
